date,dish,quantity,time
2023-06-29,Triple Chocolate Brownie,3,15:00
2023-06-29,Chinese Noodles,3,17:15
2023-06-29,Mango Smoothie,5,15:45
2023-06-29,Vegetable Taco,2,13:30
2023-06-29,Hazelnut Frappe,2,18:30
2023-06-29,Triple Chocolate Brownie,2,18:00
2023-06-30,Chinese Noodles,1,13:30
2023-06-30,Triple Chocolate Brownie,2,10:30
2023-06-30,Cheesy Blueberry Cake,5,19:45
2023-06-30,Hazelnut Frappe,4,09:30
2023-06-30,Americano,3,13:00
2023-07-01,Vegetable Taco,5,14:30
2023-07-01,Cheesy Blueberry Cake,2,11:15
2023-07-01,Triple Chocolate Brownie,5,18:15
2023-07-01,Triple Chocolate Brownie,2,17:45
2023-07-01,Veg Wrap,2,14:30
2023-07-02,Hazelnut Frappe,2,10:45
2023-07-02,Veg Wrap,1,09:45
2023-07-02,Hazelnut Frappe,3,12:15
2023-07-02,Veg Wrap,1,18:15
2023-07-02,Mango Smoothie,2,12:45
2023-07-02,Vegetable Taco,3,12:45
2023-07-02,Cheesy Blueberry Cake,1,18:45
2023-07-02,Americano,4,13:30
2023-07-02,Americano,5,18:15
2023-07-02,Triple Chocolate Brownie,1,20:00
2023-07-02,Americano,5,12:00
2023-07-02,Triple Chocolate Brownie,2,15:00
2023-07-02,Cheesy Blueberry Cake,1,10:45
2023-07-02,Strawberry Mojito,4,14:30
2023-07-03,Vegetable Taco,2,12:00
2023-07-03,Veg Wrap,1,14:45
2023-07-03,Veg Wrap,5,14:15
2023-07-03,Cheesy Blueberry Cake,1,13:30
2023-07-03,Vegetable Taco,3,18:45
2023-07-03,Cheesy Blueberry Cake,2,19:45
2023-07-03,Triple Chocolate Brownie,1,18:15
2023-07-03,Strawberry Mojito,2,09:45
2023-07-03,Americano,3,10:00
2023-07-03,Vegetable Taco,3,20:00
2023-07-03,Strawberry Mojito,4,09:30
2023-07-03,Cheesy Blueberry Cake,3,19:45
2023-07-03,Cheesy Blueberry Cake,4,11:30
2023-07-03,Veg Wrap,5,10:00
2023-07-03,Chinese Noodles,3,19:00
2023-07-04,Strawberry Mojito,2,17:15
2023-07-04,Cheesy Blueberry Cake,5,09:45
2023-07-04,Mango Smoothie,3,18:00
2023-07-04,Strawberry Mojito,2,14:00
2023-07-04,Mango Smoothie,3,17:45
2023-07-04,Veg Wrap,4,11:15
2023-07-04,Hazelnut Frappe,1,17:45
2023-07-04,Mango Smoothie,3,15:15
2023-07-04,Cheesy Blueberry Cake,4,15:45
2023-07-04,Americano,5,10:45
2023-07-04,Vegetable Taco,4,17:15
2023-07-05,Chinese Noodles,2,18:15
2023-07-05,Strawberry Mojito,5,19:30
2023-07-05,Triple Chocolate Brownie,5,16:15
2023-07-05,Vegetable Taco,2,14:15
2023-07-05,Cheesy Blueberry Cake,4,16:00
2023-07-05,Veg Wrap,4,20:15
2023-07-05,Strawberry Mojito,4,13:30
2023-07-05,Hazelnut Frappe,4,09:15
2023-07-05,Cheesy Blueberry Cake,3,14:00
2023-07-06,Triple Chocolate Brownie,1,12:00
2023-07-06,Triple Chocolate Brownie,2,16:45
2023-07-06,Mango Smoothie,5,16:45
2023-07-06,Veg Wrap,4,12:00
2023-07-06,Vegetable Taco,2,17:00
2023-07-06,Cheesy Blueberry Cake,5,09:15
2023-07-07,Chinese Noodles,2,15:45
2023-07-07,Strawberry Mojito,5,16:45
2023-07-07,Vegetable Taco,2,16:45
2023-07-07,Americano,4,10:15
2023-07-07,Triple Chocolate Brownie,2,17:00
2023-07-07,Cheesy Blueberry Cake,4,09:15
2023-07-08,Triple Chocolate Brownie,1,13:30
2023-07-08,Mango Smoothie,4,15:00
2023-07-08,Mango Smoothie,1,19:45
2023-07-08,Hazelnut Frappe,3,14:00
2023-07-08,Triple Chocolate Brownie,3,17:30
2023-07-08,Chinese Noodles,5,13:00
2023-07-08,Hazelnut Frappe,4,18:15
2023-07-08,Cheesy Blueberry Cake,3,10:15
2023-07-08,Vegetable Taco,1,20:30
2023-07-08,Triple Chocolate Brownie,2,18:30
2023-07-08,Triple Chocolate Brownie,1,11:30
2023-07-08,Chinese Noodles,3,09:30
2023-07-08,Triple Chocolate Brownie,5,18:30
2023-07-08,Americano,2,09:30
2023-07-09,Hazelnut Frappe,4,15:00
2023-07-09,Vegetable Taco,4,11:45
2023-07-09,Veg Wrap,1,17:15
2023-07-09,Hazelnut Frappe,5,18:15
2023-07-09,Vegetable Taco,4,17:45
2023-07-09,Chinese Noodles,3,20:15
2023-07-09,Triple Chocolate Brownie,4,09:45
2023-07-09,Vegetable Taco,2,13:15
2023-07-09,Mango Smoothie,2,17:00
2023-07-09,Vegetable Taco,3,13:00
2023-07-09,Triple Chocolate Brownie,3,17:30
2023-07-09,Cheesy Blueberry Cake,3,12:45
2023-07-10,Veg Wrap,5,09:15
2023-07-10,Triple Chocolate Brownie,2,09:15
2023-07-10,Veg Wrap,4,19:00
2023-07-10,Chinese Noodles,1,19:30
2023-07-10,Americano,4,15:00
2023-07-10,Vegetable Taco,3,14:45
2023-07-10,Chinese Noodles,2,18:00
2023-07-11,Mango Smoothie,1,16:15
2023-07-11,Mango Smoothie,2,09:00
2023-07-11,Veg Wrap,3,16:00
2023-07-11,Hazelnut Frappe,3,18:30
2023-07-11,Triple Chocolate Brownie,4,10:45
2023-07-11,Veg Wrap,5,11:15
2023-07-11,Chinese Noodles,4,20:30
2023-07-11,Veg Wrap,5,13:15
2023-07-11,Americano,3,20:15
2023-07-11,Chinese Noodles,5,18:00
2023-07-11,Triple Chocolate Brownie,1,20:45
2023-07-11,Americano,1,20:45
2023-07-11,Vegetable Taco,5,15:45
2023-07-11,Hazelnut Frappe,3,18:45
2023-07-12,Vegetable Taco,2,16:30
2023-07-12,Cheesy Blueberry Cake,3,09:30
2023-07-12,Veg Wrap,1,17:15
2023-07-12,Vegetable Taco,4,09:15
2023-07-12,Cheesy Blueberry Cake,3,11:30
2023-07-12,Hazelnut Frappe,4,09:00
2023-07-12,Strawberry Mojito,1,15:30
2023-07-12,Chinese Noodles,4,19:30
2023-07-12,Americano,3,13:30
2023-07-12,Chinese Noodles,4,09:00
2023-07-12,Chinese Noodles,3,19:00
2023-07-13,Cheesy Blueberry Cake,4,16:30
2023-07-13,Chinese Noodles,2,13:15
2023-07-13,Vegetable Taco,3,09:15
2023-07-13,Veg Wrap,4,19:15
2023-07-13,Veg Wrap,4,20:15
2023-07-13,Veg Wrap,4,15:30
2023-07-13,Veg Wrap,4,18:30
2023-07-13,Cheesy Blueberry Cake,2,19:45
2023-07-13,Americano,4,11:00
2023-07-13,Americano,4,20:15
2023-07-13,Vegetable Taco,3,15:15
2023-07-13,Veg Wrap,4,11:45
2023-07-14,Chinese Noodles,5,17:30
2023-07-14,Chinese Noodles,3,16:30
2023-07-14,Vegetable Taco,1,16:15
2023-07-14,Triple Chocolate Brownie,4,14:45
2023-07-14,Chinese Noodles,1,12:45
2023-07-14,Chinese Noodles,2,11:15
2023-07-14,Chinese Noodles,1,17:00
2023-07-14,Americano,1,17:45
2023-07-14,Mango Smoothie,5,20:30
2023-07-14,Triple Chocolate Brownie,4,20:00
2023-07-14,Vegetable Taco,3,11:30
2023-07-15,Veg Wrap,4,20:45
2023-07-15,Hazelnut Frappe,3,15:45
2023-07-15,Veg Wrap,4,19:00
2023-07-15,Strawberry Mojito,1,19:45
2023-07-15,Chinese Noodles,1,09:15
2023-07-15,Americano,4,11:00
2023-07-15,Chinese Noodles,5,10:45
2023-07-15,Strawberry Mojito,1,18:30
2023-07-15,Cheesy Blueberry Cake,4,12:30
2023-07-15,Triple Chocolate Brownie,5,19:30
2023-07-15,Vegetable Taco,5,19:30
2023-07-16,Strawberry Mojito,2,15:15
2023-07-16,Mango Smoothie,4,18:45
2023-07-16,Hazelnut Frappe,5,18:00
2023-07-16,Vegetable Taco,3,14:30
2023-07-16,Americano,2,10:15
2023-07-16,Cheesy Blueberry Cake,3,14:15
2023-07-16,Mango Smoothie,3,15:45
2023-07-16,Veg Wrap,3,20:30
2023-07-16,Veg Wrap,4,16:00
2023-07-16,Hazelnut Frappe,1,16:30
2023-07-16,Americano,5,14:45
2023-07-17,Americano,3,10:30
2023-07-17,Mango Smoothie,1,16:30
2023-07-17,Veg Wrap,1,18:00
2023-07-17,Mango Smoothie,3,11:45
2023-07-17,Cheesy Blueberry Cake,2,09:00
2023-07-17,Strawberry Mojito,4,16:30
2023-07-17,Cheesy Blueberry Cake,1,16:45
2023-07-17,Vegetable Taco,5,14:00
2023-07-17,Americano,4,18:45
2023-07-17,Veg Wrap,3,18:30
2023-07-17,Veg Wrap,4,14:00
2023-07-17,Hazelnut Frappe,3,09:45
2023-07-18,Triple Chocolate Brownie,3,14:45
2023-07-18,Veg Wrap,3,12:15
2023-07-18,Strawberry Mojito,3,18:00
2023-07-18,Hazelnut Frappe,3,10:30
2023-07-18,Americano,3,20:30
2023-07-18,Veg Wrap,2,10:45
2023-07-18,Hazelnut Frappe,3,12:30
2023-07-18,Strawberry Mojito,5,11:00
2023-07-18,Hazelnut Frappe,4,19:15
2023-07-18,Chinese Noodles,1,14:15
2023-07-18,Chinese Noodles,5,13:00
2023-07-18,Chinese Noodles,4,18:00
2023-07-18,Mango Smoothie,5,16:00
2023-07-18,Vegetable Taco,3,17:00
2023-07-19,Americano,1,10:45
2023-07-19,Vegetable Taco,4,09:30
2023-07-19,Veg Wrap,2,13:30
2023-07-19,Strawberry Mojito,3,13:00
2023-07-19,Veg Wrap,1,16:15
2023-07-19,Hazelnut Frappe,1,16:45
2023-07-19,Vegetable Taco,3,15:45
2023-07-19,Strawberry Mojito,2,16:45
2023-07-20,Mango Smoothie,1,19:30
2023-07-20,Hazelnut Frappe,3,18:15
2023-07-20,Triple Chocolate Brownie,4,20:30
2023-07-20,Strawberry Mojito,4,16:00
2023-07-20,Veg Wrap,2,10:00
2023-07-20,Vegetable Taco,5,16:15
2023-07-20,Veg Wrap,5,10:45
2023-07-21,Hazelnut Frappe,2,18:15
2023-07-21,Vegetable Taco,4,17:00
2023-07-21,Americano,5,10:45
2023-07-21,Mango Smoothie,2,19:30
2023-07-21,Veg Wrap,2,18:45
2023-07-21,Triple Chocolate Brownie,3,18:15
2023-07-21,Hazelnut Frappe,4,09:15
2023-07-21,Strawberry Mojito,2,16:45
2023-07-21,Chinese Noodles,5,17:45
2023-07-21,Veg Wrap,1,19:30
2023-07-21,Strawberry Mojito,1,14:45
2023-07-22,Cheesy Blueberry Cake,2,17:45
2023-07-22,Chinese Noodles,5,10:30
2023-07-22,Vegetable Taco,3,09:45
2023-07-22,Cheesy Blueberry Cake,3,10:15
2023-07-22,Hazelnut Frappe,4,19:45
2023-07-22,Veg Wrap,5,14:00
2023-07-22,Cheesy Blueberry Cake,2,17:15
2023-07-22,Triple Chocolate Brownie,5,10:45
2023-07-22,Veg Wrap,3,16:00
2023-07-22,Americano,2,17:00
2023-07-22,Mango Smoothie,4,15:15
2023-07-23,Chinese Noodles,2,12:15
2023-07-23,Americano,5,18:00
2023-07-23,Triple Chocolate Brownie,2,15:15
2023-07-23,Mango Smoothie,1,19:00
2023-07-23,Triple Chocolate Brownie,5,18:45
2023-07-23,Hazelnut Frappe,3,15:30
2023-07-23,Chinese Noodles,4,11:45
2023-07-23,Veg Wrap,5,15:30
2023-07-23,Chinese Noodles,5,15:00
2023-07-23,Chinese Noodles,3,12:15
2023-07-24,Cheesy Blueberry Cake,1,20:00
2023-07-24,Hazelnut Frappe,3,10:30
2023-07-24,Strawberry Mojito,1,12:15
2023-07-24,Veg Wrap,2,15:00
2023-07-24,Chinese Noodles,5,18:30
2023-07-24,Strawberry Mojito,4,11:15
2023-07-24,Cheesy Blueberry Cake,2,16:30
2023-07-25,Strawberry Mojito,1,20:15
2023-07-25,Cheesy Blueberry Cake,4,20:00
2023-07-25,Americano,2,13:45
2023-07-25,Hazelnut Frappe,3,16:30
2023-07-25,Cheesy Blueberry Cake,4,11:00
2023-07-25,Chinese Noodles,3,10:45
2023-07-25,Hazelnut Frappe,4,10:15
2023-07-25,Americano,3,10:30
2023-07-25,Americano,4,15:45
2023-07-25,Mango Smoothie,4,18:30
2023-07-25,Mango Smoothie,5,13:00
2023-07-25,Vegetable Taco,1,18:15
2023-07-25,Vegetable Taco,2,18:30
2023-07-25,Veg Wrap,2,19:15
2023-07-25,Veg Wrap,1,15:00
2023-07-26,Vegetable Taco,4,10:45
2023-07-26,Triple Chocolate Brownie,2,09:45
2023-07-26,Veg Wrap,3,09:45
2023-07-26,Strawberry Mojito,3,20:30
2023-07-26,Americano,4,12:30
2023-07-26,Cheesy Blueberry Cake,4,10:45
2023-07-26,Cheesy Blueberry Cake,4,11:45
2023-07-26,Veg Wrap,1,19:15
2023-07-26,Cheesy Blueberry Cake,3,20:45
2023-07-26,Hazelnut Frappe,2,10:45
2023-07-26,Americano,2,19:45
2023-07-26,Hazelnut Frappe,1,20:15
2023-07-26,Strawberry Mojito,2,16:45
2023-07-26,Vegetable Taco,5,19:45
2023-07-27,Cheesy Blueberry Cake,4,19:00
2023-07-27,Vegetable Taco,1,13:30
2023-07-27,Hazelnut Frappe,1,19:00
2023-07-27,Cheesy Blueberry Cake,2,11:15
2023-07-27,Veg Wrap,3,11:45
2023-07-27,Mango Smoothie,5,13:30
2023-07-28,Strawberry Mojito,1,12:45
2023-07-28,Chinese Noodles,2,11:30
2023-07-28,Veg Wrap,2,10:15
2023-07-28,Vegetable Taco,2,17:00
2023-07-28,Veg Wrap,1,15:30
2023-07-28,Veg Wrap,1,15:45
2023-07-28,Mango Smoothie,5,18:45
2023-07-28,Vegetable Taco,1,19:00
2023-07-28,Americano,3,20:30
2023-07-29,Chinese Noodles,1,11:00
2023-07-29,Mango Smoothie,5,18:45
2023-07-29,Cheesy Blueberry Cake,1,16:45
2023-07-29,Americano,4,17:15
2023-07-29,Chinese Noodles,4,13:45
2023-07-29,Hazelnut Frappe,1,09:30
2023-07-29,Cheesy Blueberry Cake,5,12:30
2023-07-29,Triple Chocolate Brownie,5,13:30
2023-07-29,Americano,4,15:45
2023-07-29,Mango Smoothie,4,19:15
2023-07-29,Americano,3,19:00
2023-07-29,Chinese Noodles,5,17:15
2023-07-30,Veg Wrap,2,19:15
2023-07-30,Hazelnut Frappe,1,13:30
2023-07-30,Strawberry Mojito,3,10:45
2023-07-30,Triple Chocolate Brownie,1,12:15
2023-07-30,Mango Smoothie,4,10:30
2023-07-30,Hazelnut Frappe,3,19:15
2023-07-30,Veg Wrap,1,09:15
2023-07-30,Hazelnut Frappe,1,15:15
2023-07-30,Cheesy Blueberry Cake,1,09:00
2023-07-30,Vegetable Taco,4,19:15
2023-07-30,Cheesy Blueberry Cake,3,20:30
2023-07-30,Triple Chocolate Brownie,1,11:45
2023-07-30,Mango Smoothie,1,14:00
2023-07-30,Veg Wrap,3,17:45
2023-07-31,Vegetable Taco,1,17:45
2023-07-31,Strawberry Mojito,5,19:30
2023-07-31,Mango Smoothie,2,14:00
2023-07-31,Vegetable Taco,5,09:00
2023-07-31,Cheesy Blueberry Cake,4,11:00
2023-07-31,Strawberry Mojito,5,14:00
2023-07-31,Mango Smoothie,1,13:45
2023-07-31,Chinese Noodles,2,16:00
2023-07-31,Chinese Noodles,5,10:00
2023-07-31,Chinese Noodles,2,14:15
2023-07-31,Strawberry Mojito,5,14:45
2023-08-01,Triple Chocolate Brownie,2,19:15
2023-08-01,Veg Wrap,1,18:00
2023-08-01,Chinese Noodles,5,12:00
2023-08-01,Mango Smoothie,3,17:00
2023-08-01,Mango Smoothie,5,18:00
2023-08-01,Veg Wrap,3,15:15
2023-08-01,Vegetable Taco,1,09:30
2023-08-02,Chinese Noodles,1,09:30
2023-08-02,Cheesy Blueberry Cake,2,10:15
2023-08-02,Mango Smoothie,1,20:45
2023-08-02,Vegetable Taco,1,10:00
2023-08-02,Triple Chocolate Brownie,4,18:00
2023-08-02,Mango Smoothie,2,10:15
2023-08-02,Mango Smoothie,1,10:30
2023-08-02,Vegetable Taco,5,09:45
2023-08-02,Mango Smoothie,3,12:45
2023-08-02,Mango Smoothie,2,10:00
2023-08-03,Triple Chocolate Brownie,5,12:30
2023-08-03,Strawberry Mojito,4,18:15
2023-08-03,Chinese Noodles,4,17:00
2023-08-03,Cheesy Blueberry Cake,3,16:30
2023-08-03,Strawberry Mojito,1,11:15
2023-08-03,Triple Chocolate Brownie,5,20:45
2023-08-03,Americano,4,16:00
2023-08-04,Americano,5,11:30
2023-08-04,Americano,3,14:15
2023-08-04,Triple Chocolate Brownie,1,10:00
2023-08-04,Chinese Noodles,2,13:30
2023-08-04,Cheesy Blueberry Cake,5,15:30
2023-08-04,Americano,5,14:45
2023-08-04,Hazelnut Frappe,5,12:00
2023-08-04,Cheesy Blueberry Cake,1,15:30
2023-08-04,Americano,2,13:45
2023-08-04,Triple Chocolate Brownie,3,10:00
2023-08-04,Americano,3,20:00
2023-08-04,Veg Wrap,2,20:45
2023-08-05,Mango Smoothie,3,14:00
2023-08-05,Chinese Noodles,4,11:00
2023-08-05,Veg Wrap,5,10:45
2023-08-05,Chinese Noodles,5,16:00
2023-08-05,Triple Chocolate Brownie,1,13:15
2023-08-05,Vegetable Taco,5,12:00
2023-08-05,Mango Smoothie,5,13:30
2023-08-05,Mango Smoothie,2,20:30
2023-08-05,Cheesy Blueberry Cake,5,13:00
2023-08-06,Hazelnut Frappe,2,10:15
2023-08-06,Chinese Noodles,1,10:45
2023-08-06,Americano,5,18:00
2023-08-06,Americano,5,09:30
2023-08-06,Strawberry Mojito,1,11:30
2023-08-06,Vegetable Taco,5,11:15
2023-08-06,Vegetable Taco,3,15:15
2023-08-06,Triple Chocolate Brownie,5,19:45
2023-08-06,Veg Wrap,4,19:00
2023-08-06,Chinese Noodles,2,15:00
2023-08-06,Chinese Noodles,2,11:00
2023-08-06,Strawberry Mojito,3,15:15
2023-08-06,Vegetable Taco,1,13:00
2023-08-06,Cheesy Blueberry Cake,4,17:45
2023-08-07,Veg Wrap,5,20:45
2023-08-07,Cheesy Blueberry Cake,3,10:30
2023-08-07,Veg Wrap,1,12:00
2023-08-07,Hazelnut Frappe,5,20:00
2023-08-07,Veg Wrap,1,17:00
2023-08-07,Vegetable Taco,3,09:00
2023-08-07,Strawberry Mojito,5,09:45
2023-08-07,Chinese Noodles,2,13:30
2023-08-07,Vegetable Taco,3,11:45
2023-08-07,Chinese Noodles,1,12:15
2023-08-07,Strawberry Mojito,3,15:45
2023-08-07,Mango Smoothie,2,10:00
2023-08-07,Strawberry Mojito,4,13:30
2023-08-08,Cheesy Blueberry Cake,3,11:30
2023-08-08,Chinese Noodles,3,13:15
2023-08-08,Americano,3,16:00
2023-08-08,Americano,3,18:00
2023-08-08,Veg Wrap,5,11:15
2023-08-08,Strawberry Mojito,2,18:00
2023-08-08,Americano,1,18:45
2023-08-08,Strawberry Mojito,5,14:00
2023-08-09,Hazelnut Frappe,3,20:30
2023-08-09,Hazelnut Frappe,3,15:15
2023-08-09,Veg Wrap,4,13:00
2023-08-09,Cheesy Blueberry Cake,3,13:45
2023-08-09,Chinese Noodles,3,10:15
2023-08-09,Cheesy Blueberry Cake,3,20:00
2023-08-09,Strawberry Mojito,3,17:30
2023-08-09,Veg Wrap,5,10:15
2023-08-09,Cheesy Blueberry Cake,1,16:30
2023-08-10,Strawberry Mojito,4,14:45
2023-08-10,Triple Chocolate Brownie,1,16:00
2023-08-10,Triple Chocolate Brownie,4,17:15
2023-08-10,Cheesy Blueberry Cake,3,13:15
2023-08-10,Strawberry Mojito,5,09:30
2023-08-10,Cheesy Blueberry Cake,5,19:30
2023-08-10,Americano,3,14:15
2023-08-10,Mango Smoothie,3,16:45
2023-08-10,Vegetable Taco,1,16:30
2023-08-10,Americano,1,13:00
2023-08-10,Chinese Noodles,2,09:45
2023-08-10,Mango Smoothie,4,10:45
2023-08-10,Hazelnut Frappe,5,18:00
2023-08-10,Hazelnut Frappe,3,12:45
2023-08-10,Triple Chocolate Brownie,2,09:30
2023-08-11,Triple Chocolate Brownie,4,19:45
2023-08-11,Veg Wrap,1,11:45
2023-08-11,Veg Wrap,3,19:15
2023-08-11,Triple Chocolate Brownie,1,09:00
2023-08-11,Veg Wrap,3,13:00
2023-08-11,Mango Smoothie,2,14:00
2023-08-11,Triple Chocolate Brownie,4,17:30
2023-08-11,Triple Chocolate Brownie,1,13:15
2023-08-12,Vegetable Taco,5,12:00
2023-08-12,Mango Smoothie,2,16:15
2023-08-12,Veg Wrap,2,15:00
2023-08-12,Chinese Noodles,4,12:15
2023-08-12,Hazelnut Frappe,3,11:15
2023-08-12,Americano,4,15:45
2023-08-12,Chinese Noodles,1,20:15
2023-08-12,Mango Smoothie,2,14:30
2023-08-12,Chinese Noodles,5,19:45
2023-08-12,Americano,3,10:00
2023-08-12,Cheesy Blueberry Cake,1,12:30
2023-08-12,Hazelnut Frappe,3,20:45
2023-08-12,Strawberry Mojito,5,10:45
2023-08-12,Chinese Noodles,1,12:45
2023-08-13,Chinese Noodles,1,19:30
2023-08-13,Veg Wrap,3,14:00
2023-08-13,Vegetable Taco,1,15:45
2023-08-13,Americano,3,19:45
2023-08-13,Chinese Noodles,5,10:30
2023-08-13,Triple Chocolate Brownie,2,13:30
2023-08-13,Triple Chocolate Brownie,2,10:30
2023-08-13,Cheesy Blueberry Cake,2,10:00
2023-08-13,Strawberry Mojito,2,16:00
2023-08-13,Hazelnut Frappe,4,18:00
2023-08-13,Americano,3,15:15
2023-08-13,Mango Smoothie,3,12:30
2023-08-13,Americano,2,09:30
2023-08-14,Hazelnut Frappe,5,11:30
2023-08-14,Chinese Noodles,4,10:00
2023-08-14,Veg Wrap,5,18:00
2023-08-14,Mango Smoothie,2,14:45
2023-08-14,Cheesy Blueberry Cake,4,09:30
2023-08-14,Cheesy Blueberry Cake,3,19:00
2023-08-14,Hazelnut Frappe,5,19:45
2023-08-14,Strawberry Mojito,4,19:30
2023-08-14,Veg Wrap,2,10:45
2023-08-14,Mango Smoothie,5,16:00
2023-08-14,Americano,1,11:15
2023-08-15,Americano,4,15:45
2023-08-15,Americano,5,17:00
2023-08-15,Americano,5,20:30
2023-08-15,Hazelnut Frappe,1,10:15
2023-08-15,Strawberry Mojito,1,18:15
2023-08-15,Vegetable Taco,2,14:30
2023-08-15,Americano,3,09:45
2023-08-16,Mango Smoothie,3,14:00
2023-08-16,Vegetable Taco,1,18:30
2023-08-16,Hazelnut Frappe,2,19:30
2023-08-16,Americano,2,17:15
2023-08-16,Triple Chocolate Brownie,5,16:45
2023-08-16,Triple Chocolate Brownie,1,20:30
2023-08-16,Hazelnut Frappe,4,14:45
2023-08-17,Chinese Noodles,5,15:30
2023-08-17,Vegetable Taco,4,19:15
2023-08-17,Americano,5,20:00
2023-08-17,Triple Chocolate Brownie,1,14:45
2023-08-17,Chinese Noodles,4,12:15
2023-08-17,Vegetable Taco,1,14:30
2023-08-17,Triple Chocolate Brownie,5,17:30
2023-08-17,Cheesy Blueberry Cake,2,15:45
2023-08-17,Triple Chocolate Brownie,5,11:15
2023-08-17,Hazelnut Frappe,1,12:00
2023-08-17,Chinese Noodles,4,18:00
2023-08-17,Veg Wrap,2,12:30
2023-08-17,Triple Chocolate Brownie,1,16:45
2023-08-17,Strawberry Mojito,1,11:15
2023-08-18,Veg Wrap,5,12:30
2023-08-18,Americano,1,20:15
2023-08-18,Hazelnut Frappe,2,09:15
2023-08-18,Mango Smoothie,3,10:15
2023-08-18,Mango Smoothie,4,19:30
2023-08-19,Cheesy Blueberry Cake,4,09:00
2023-08-19,Hazelnut Frappe,3,19:45
2023-08-19,Americano,5,15:45
2023-08-19,Americano,5,19:45
2023-08-19,Veg Wrap,3,20:15
2023-08-19,Triple Chocolate Brownie,3,10:30
2023-08-19,Strawberry Mojito,3,14:45
2023-08-19,Strawberry Mojito,5,09:15
2023-08-19,Chinese Noodles,5,11:45
2023-08-19,Vegetable Taco,1,15:30
2023-08-20,Vegetable Taco,1,09:00
2023-08-20,Vegetable Taco,5,09:30
2023-08-20,Veg Wrap,3,12:15
2023-08-20,Cheesy Blueberry Cake,3,20:15
2023-08-20,Cheesy Blueberry Cake,5,18:15
2023-08-20,Triple Chocolate Brownie,5,15:45
2023-08-20,Vegetable Taco,5,14:45
2023-08-21,Hazelnut Frappe,2,13:00
2023-08-21,Americano,3,10:30
2023-08-21,Americano,3,11:00
2023-08-21,Cheesy Blueberry Cake,3,15:30
2023-08-21,Vegetable Taco,3,17:15
2023-08-21,Strawberry Mojito,3,13:45
2023-08-21,Vegetable Taco,2,11:00
2023-08-21,Chinese Noodles,3,09:15
2023-08-21,Strawberry Mojito,1,12:30
2023-08-21,Mango Smoothie,3,10:45
2023-08-21,Veg Wrap,2,16:00
2023-08-21,Hazelnut Frappe,3,20:30
2023-08-21,Triple Chocolate Brownie,3,13:30
2023-08-21,Americano,3,09:00
2023-08-22,Veg Wrap,5,18:30
2023-08-22,Chinese Noodles,2,14:30
2023-08-22,Strawberry Mojito,5,16:00
2023-08-22,Americano,2,20:30
2023-08-22,Hazelnut Frappe,3,19:00
2023-08-22,Triple Chocolate Brownie,5,19:15
2023-08-22,Hazelnut Frappe,1,17:45
2023-08-22,Strawberry Mojito,1,13:45
2023-08-23,Triple Chocolate Brownie,3,09:30
2023-08-23,Mango Smoothie,3,12:00
2023-08-23,Cheesy Blueberry Cake,5,10:45
2023-08-23,Chinese Noodles,2,10:00
2023-08-23,Mango Smoothie,1,11:15
2023-08-23,Triple Chocolate Brownie,5,10:15
2023-08-23,Americano,1,14:45
2023-08-23,Mango Smoothie,2,18:45
2023-08-24,Chinese Noodles,5,10:00
2023-08-24,Cheesy Blueberry Cake,5,13:30
2023-08-24,Strawberry Mojito,5,13:15
2023-08-24,Strawberry Mojito,2,20:45
2023-08-24,Americano,5,11:15
2023-08-24,Chinese Noodles,5,12:00
2023-08-24,Chinese Noodles,5,16:15
2023-08-24,Cheesy Blueberry Cake,4,18:15
2023-08-24,Chinese Noodles,2,15:30
2023-08-25,Mango Smoothie,3,15:30
2023-08-25,Mango Smoothie,5,15:15
2023-08-25,Mango Smoothie,4,16:30
2023-08-25,Triple Chocolate Brownie,2,15:15
2023-08-25,Mango Smoothie,5,18:00
2023-08-25,Chinese Noodles,1,20:00
2023-08-25,Strawberry Mojito,1,20:00
2023-08-25,Cheesy Blueberry Cake,2,12:00
2023-08-25,Vegetable Taco,4,20:00
2023-08-25,Strawberry Mojito,5,20:45
2023-08-26,Triple Chocolate Brownie,3,16:00
2023-08-26,Veg Wrap,3,14:45
2023-08-26,Cheesy Blueberry Cake,1,11:45
2023-08-26,Chinese Noodles,5,19:45
2023-08-26,Hazelnut Frappe,4,20:00
2023-08-26,Veg Wrap,3,12:15
2023-08-26,Chinese Noodles,5,18:30
2023-08-26,Americano,5,18:15
2023-08-26,Triple Chocolate Brownie,2,14:15
2023-08-26,Veg Wrap,1,12:00
2023-08-26,Americano,5,11:45
2023-08-26,Americano,3,11:00
2023-08-26,Vegetable Taco,2,11:30
2023-08-26,Chinese Noodles,5,19:00
2023-08-27,Cheesy Blueberry Cake,4,10:30
2023-08-27,Americano,2,17:30
2023-08-27,Vegetable Taco,1,17:15
2023-08-27,Mango Smoothie,3,18:30
2023-08-27,Strawberry Mojito,2,16:00
2023-08-27,Triple Chocolate Brownie,4,11:45
2023-08-27,Hazelnut Frappe,5,11:30
2023-08-27,Chinese Noodles,5,11:15
2023-08-28,Cheesy Blueberry Cake,4,16:15
2023-08-28,Americano,5,13:30
2023-08-28,Veg Wrap,2,14:15
2023-08-28,Triple Chocolate Brownie,2,17:30
2023-08-28,Vegetable Taco,2,09:15
2023-08-28,Veg Wrap,4,18:30
2023-08-28,Cheesy Blueberry Cake,4,16:15
